id,lawd_cd,jibun,umdnm,aptnm,aptdong,floor,buildyear,전용면적타입,전용면적,전용평수,deal_ym,dealyear,dealmonth,dealday,dealamount,buyergbn,cdealday,cdealtype,dealinggbn,estateagentsggnm,landcd,landleaseholdgbn,rgstdate,slergbn,fetched_at
19747,11200,710,성수동1가,강변건영아파트,,16,2002,84,84.952,25.7,201704,2017,4,3,85500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19748,11200,69,도선동,삼성쉐르빌,,16,2006,71,71.34,21.6,201704,2017,4,7,44500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19749,11200,609-2,성수동2가,강변임광,,6,2000,59,59.67,18.1,201704,2017,4,5,64700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19750,11200,103,송정동,금호베스트빌,,8,2002,118,118.266,35.8,201704,2017,4,29,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19751,11200,250,옥수동,옥수삼성,,3,1999,114,114.666,34.7,201704,2017,4,15,78000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19752,11200,710,성수동1가,강변건영아파트,,18,2002,84,84.941,25.7,201704,2017,4,5,84500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19753,11200,250,옥수동,옥수삼성,,15,1999,84,84.822,25.7,201704,2017,4,15,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19754,11200,710,성수동1가,강변건영아파트,,11,2002,84,84.941,25.7,201704,2017,4,7,78500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19755,11200,250,옥수동,옥수삼성,,6,1999,59,59.7,18.1,201704,2017,4,8,57800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19756,11200,97,응봉동,대림(2차),,5,1989,84,84.53,25.6,201704,2017,4,1,44000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19757,11200,833,성수동2가,신성미소지움,,4,2001,59,59.4,18.0,201704,2017,4,19,40900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19758,11200,1,금호동2가,신금호파크자이,,4,2016,59,59.98,18.2,201704,2017,4,27,66700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19759,11200,376,행당동,서울숲행당푸르지오,,6,2011,59,59.68,18.1,201704,2017,4,28,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19760,11200,33-2,성수동1가,현대그린,,15,1994,56,56.97,17.3,201704,2017,4,17,43500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19761,11200,15,응봉동,대림강변타운,,17,2001,84,84.42,25.6,201704,2017,4,19,60500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19762,11200,656-320,성수동1가,동아,,4,1983,52,52.68,16.0,201704,2017,4,4,55100,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19763,11200,345,행당동,두산,,1,1997,84,84.87,25.7,201704,2017,4,29,46000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19764,11200,656-320,성수동1가,동아,,4,1983,53,53.14,16.1,201704,2017,4,1,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19765,11200,811,상왕십리동,텐즈힐(2단지),,19,2014,84,84.9,25.7,201704,2017,4,28,77000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19766,11200,15,응봉동,대림강변타운,,9,2001,59,59.76,18.1,201704,2017,4,29,52700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19767,11200,147,행당동,서울숲삼부아파트,,9,1998,84,84.93,25.7,201704,2017,4,28,63450,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19768,11200,347,행당동,대림e-편한세상,,5,2000,59,59.96,18.2,201704,2017,4,22,46200,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19769,11200,347,행당동,대림e-편한세상,,1,2000,84,84.87,25.7,201704,2017,4,1,52350,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19770,11200,479-1,성수동1가,강변동양,,8,2001,84,84.56,25.6,201704,2017,4,9,90000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19771,11200,1066,하왕십리동,텐즈힐(1단지),,4,2015,84,84.96,25.7,201704,2017,4,4,73000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19772,11200,346,행당동,행당한진타운,,24,2000,59,59.96,18.2,201704,2017,4,25,53500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19773,11200,633,금호동1가,벽산,,8,2001,84,84.82,25.7,201704,2017,4,20,48500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19774,11200,180,금호동4가,삼산금호,,3,1975,49,49.45,15.0,201704,2017,4,27,30000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19775,11200,811,상왕십리동,텐즈힐(2단지),,8,2014,127,127.44,38.6,201704,2017,4,11,89800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19776,11200,708,성수동1가,동아그린,,11,1999,58,58.32,17.7,201704,2017,4,8,44800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19777,11200,1066,하왕십리동,텐즈힐(1단지),,19,2015,84,84.96,25.7,201704,2017,4,21,74500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19778,11200,1058,하왕십리동,극동미라주,,4,2001,114,114.63,34.7,201704,2017,4,21,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19779,11200,376,행당동,서울숲행당푸르지오,,2,2011,59,59.81,18.1,201704,2017,4,15,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19780,11200,347,행당동,대림e-편한세상,,15,2000,59,59.96,18.2,201704,2017,4,8,45500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19781,11200,800,금호동4가,대우,,11,2001,59,59.97,18.2,201704,2017,4,22,51000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19782,11200,846,성수동2가,E-아름다운세상,,11,2014,83,83.35,25.3,201704,2017,4,18,50300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19783,11200,843,성수동2가,서울숲힐스테이트,,14,2009,117,117.13,35.5,201704,2017,4,19,109000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19784,11200,846,성수동2가,E-아름다운세상,,7,2014,70,70.71,21.4,201704,2017,4,21,42800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19785,11200,840,성수동2가,대명루첸,,12,2009,84,84.95,25.7,201704,2017,4,26,75500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19786,11200,837,성수동2가,우성2차,,7,2006,73,73.96,22.4,201704,2017,4,7,38500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19787,11200,147,행당동,서울숲삼부아파트,,5,1998,84,84.93,25.7,201704,2017,4,21,64300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19788,11200,428,옥수동,극동,,7,1986,57,57.78,17.5,201704,2017,4,15,54000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19789,11200,561,옥수동,래미안 옥수 리버젠,,10,2012,84,84.73,25.7,201704,2017,4,4,89500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19790,11200,811,상왕십리동,텐즈힐(2단지),,7,2014,127,127.44,38.6,201704,2017,4,15,92500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19791,11200,834,성수동2가,현대I-PARK,,14,2003,104,104.56,31.7,201704,2017,4,22,74800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19792,11200,1217,금호동2가,래미안하이리버,,2,2012,59,59.99,18.2,201704,2017,4,24,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19793,11200,656-320,성수동1가,동아,,7,1983,52,52.68,16.0,201704,2017,4,1,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19794,11200,609-2,성수동2가,강변임광,,8,2000,84,84.77,25.7,201704,2017,4,15,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19795,11200,1061,하왕십리동,왕십리풍림아이원,,11,2004,59,59.936,18.2,201704,2017,4,22,46500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19796,11200,346,행당동,행당한진타운,,22,2000,59,59.96,18.2,201704,2017,4,14,52500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19797,11200,60,옥수동,풍림아이원,,7,2004,84,84.767,25.7,201704,2017,4,14,83000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19798,11200,1331,금호동3가,두산,,15,1994,79,79.08,24.0,201704,2017,4,9,44500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19799,11200,376,행당동,서울숲행당푸르지오,,6,2011,59,59.68,18.1,201704,2017,4,10,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19800,11200,1331,금호동3가,두산,,5,1994,116,116.81,35.4,201704,2017,4,18,64500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19801,11200,633,금호동1가,벽산,,2,2001,84,84.82,25.7,201704,2017,4,14,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19802,11200,346,행당동,행당한진타운,,25,2000,59,59.96,18.2,201704,2017,4,8,51900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19803,11200,1217,금호동2가,래미안하이리버,,15,2012,84,84.97,25.7,201704,2017,4,20,78300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19804,11200,818,마장동,현대,,18,1998,59,59.94,18.2,201704,2017,4,4,39150,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19805,11200,33-2,성수동1가,현대그린,,7,1994,81,81.48,24.7,201704,2017,4,6,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19806,11200,992,하왕십리동,무학현대,,6,1996,84,84.495,25.6,201704,2017,4,12,44400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19807,11200,276,응봉동,서울숲리버그린동아아파트,,21,2003,59,59.98,18.2,201704,2017,4,17,48700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19808,11200,376,행당동,서울숲행당푸르지오,,12,2011,84,84.74,25.7,201704,2017,4,8,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19809,11200,377,행당동,서울숲더샵,,38,2014,84,84.06,25.5,201704,2017,4,14,76000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19810,11200,220-1,옥수동,한남하이츠,,4,1982,87,87.67,26.6,201704,2017,4,8,83500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19811,11200,90,송정동,건영,,4,2000,84,84.945,25.7,201704,2017,4,10,40500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19812,11200,1331,금호동3가,두산,,14,1994,59,59.97,18.2,201704,2017,4,7,43500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19813,11200,1331,금호동3가,두산,,4,1994,84,84.99,25.8,201704,2017,4,5,46500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19814,11200,428,옥수동,극동,,3,1986,142,142.26,43.1,201704,2017,4,8,89000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19815,11200,1331,금호동3가,두산,,8,1994,84,84.99,25.8,201704,2017,4,17,52500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19816,11200,704,성수동1가,한진타운,,7,1994,59,59.4,18.0,201704,2017,4,12,59900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19817,11200,344,행당동,신동아,,2,1995,59,59.97,18.2,201704,2017,4,10,36500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19818,11200,1217,금호동2가,래미안하이리버,,20,2012,59,59.99,18.2,201704,2017,4,15,67600,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19819,11200,1215,금호동2가,금호자이1차,,9,2012,84,84.97,25.7,201704,2017,4,17,71000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19820,11200,400,성수동2가,강변현대,,11,1994,81,81.8,24.8,201704,2017,4,14,72000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19821,11200,349,행당동,서울숲 한신 더 휴,,2,2003,114,114.97,34.8,201704,2017,4,6,58000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19822,11200,1215,금호동2가,금호자이1차,,8,2012,59,59.98,18.2,201704,2017,4,15,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19823,11200,346,행당동,행당한진타운,,13,2000,59,59.96,18.2,201704,2017,4,4,49500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19824,11200,560,옥수동,옥수어울림,,7,2011,84,84.699,25.7,201704,2017,4,5,87000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19825,11200,800,금호동4가,대우,,17,2001,84,84.96,25.7,201704,2017,4,6,64400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19826,11200,69,도선동,삼성쉐르빌,,16,2006,84,84.99,25.8,201704,2017,4,7,50500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19827,11200,346,행당동,행당한진타운,,9,2000,59,59.96,18.2,201704,2017,4,8,48850,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19828,11200,811,상왕십리동,텐즈힐(2단지),,6,2014,84,84.92,25.7,201704,2017,4,12,74500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19829,11200,656-320,성수동1가,동아,,2,1983,53,53.14,16.1,201704,2017,4,4,54000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19830,11200,1061,하왕십리동,왕십리풍림아이원,,14,2004,59,59.936,18.2,201704,2017,4,3,48000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19831,11200,376,행당동,서울숲행당푸르지오,,12,2011,84,84.74,25.7,201704,2017,4,8,66000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19832,11200,375,행당동,행당두산위브,,12,2009,70,70.76,21.4,201704,2017,4,4,63000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19833,11200,97,응봉동,대림(2차),,6,1989,84,84.53,25.6,201704,2017,4,1,48000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19834,11200,709,성수동1가,대우2,,6,1999,59,59.83,18.1,201704,2017,4,3,45000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19835,11200,428,옥수동,극동,,8,1986,84,84.74,25.7,201704,2017,4,10,66500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19836,11200,1217,금호동2가,래미안하이리버,,7,2012,59,59.99,18.2,201704,2017,4,6,63800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19837,11200,712,성수동2가,청구강변1,,4,1994,84,84.87,25.7,201704,2017,4,3,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19838,11200,830,성수동2가,강변금호타운,,10,1994,59,59.67,18.1,201704,2017,4,3,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19839,11200,1070,하왕십리동,센트라스,,13,2016,84,84.96,25.7,201705,2017,5,22,82000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19840,11200,340,금호동4가,서울숲푸르지오,,10,2007,84,84.55,25.6,201705,2017,5,28,72900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19841,11200,347,행당동,대림e-편한세상,,8,2000,114,114.94,34.8,201705,2017,5,1,72500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19842,11200,714,성수동1가,금호,,12,2003,59,59.92,18.2,201705,2017,5,27,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19843,11200,220-1,옥수동,한남하이츠,,7,1982,149,149.39,45.3,201705,2017,5,27,134500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19844,11200,147,행당동,서울숲삼부아파트,,13,1998,122,122.01,37.0,201705,2017,5,1,79000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19845,11200,346,행당동,행당한진타운,,14,2000,84,84.71,25.7,201705,2017,5,13,63400,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19846,11200,811,상왕십리동,텐즈힐(2단지),,2,2014,84,84.92,25.7,201705,2017,5,27,74800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19847,11200,349,행당동,서울숲 한신 더 휴,,3,2003,114,114.97,34.8,201705,2017,5,23,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19848,11200,258,하왕십리동,벽산,,11,1996,84,84.94,25.7,201705,2017,5,23,54700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19849,11200,344,행당동,신동아,,13,1995,59,59.97,18.2,201705,2017,5,9,39800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19850,11200,835,성수동2가,롯데캐슬파크,,23,2003,101,101.995,30.9,201705,2017,5,30,76000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19851,11200,834,성수동2가,현대I-PARK,,2,2003,116,116.22,35.2,201705,2017,5,21,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19852,11200,349,행당동,서울숲 한신 더 휴,,3,2003,114,114.97,34.8,201705,2017,5,19,63000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19853,11200,528,옥수동,옥수파크힐스101동~116동,,7,2016,84,84.64,25.6,201705,2017,5,6,87000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19854,11200,834,성수동2가,현대I-PARK,,2,2003,116,116.22,35.2,201705,2017,5,7,73800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19855,11200,709,성수동1가,대우2,,13,1999,84,84.97,25.7,201705,2017,5,6,55800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19856,11200,349,행당동,서울숲 한신 더 휴,,13,2003,114,114.97,34.8,201705,2017,5,10,66500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19857,11200,349,행당동,서울숲 한신 더 휴,,10,2003,114,114.97,34.8,201705,2017,5,4,67000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19858,11200,15,응봉동,대림강변타운,,10,2001,84,84.42,25.6,201705,2017,5,26,68000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19859,11200,800,금호동4가,대우,,11,2001,114,114.71,34.8,201705,2017,5,30,89800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19860,11200,1-4,행당동,우성포커스,,2,2003,76,76.45,23.2,201705,2017,5,26,40500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19861,11200,344,행당동,신동아,,11,1995,59,59.97,18.2,201705,2017,5,16,39000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19862,11200,835,성수동2가,롯데캐슬파크,,3,2003,101,101.995,30.9,201705,2017,5,22,72000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19863,11200,1331,금호동3가,두산,,9,1994,79,79.08,24.0,201705,2017,5,27,50000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19864,11200,103,송정동,금호베스트빌,,15,2002,118,118.266,35.8,201705,2017,5,15,55000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19865,11200,347,행당동,대림e-편한세상,,4,2000,59,59.96,18.2,201705,2017,5,27,47700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19866,11200,275,응봉동,신동아,,13,1996,59,59.97,18.2,201705,2017,5,30,38900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19867,11200,347,행당동,대림e-편한세상,,2,2000,114,114.94,34.8,201705,2017,5,26,67000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19868,11200,428,옥수동,극동,,9,1986,68,68.58,20.8,201705,2017,5,30,66000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19869,11200,364,행당동,행당브라운스톤,,1,2005,84,84.94,25.7,201705,2017,5,24,58900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19870,11200,220-1,옥수동,한남하이츠,,9,1982,87,87.67,26.6,201705,2017,5,31,86500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19871,11200,715,성수동1가,중앙하이츠빌,,15,2003,84,84.9673,25.7,201705,2017,5,29,72500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19872,11200,835,성수동2가,롯데캐슬파크,,1,2003,101,101.995,30.9,201705,2017,5,28,72000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19873,11200,561,옥수동,래미안 옥수 리버젠,,11,2012,59,59.84,18.1,201705,2017,5,29,85000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19874,11200,633,금호동1가,벽산,,19,2001,114,114.57,34.7,201705,2017,5,26,60000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19875,11200,1331,금호동3가,두산,,2,1994,84,84.99,25.8,201705,2017,5,26,48500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19876,11200,1250,금호동4가,롯데,,20,2003,84,84.99,25.8,201705,2017,5,25,58000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19877,11200,561,옥수동,래미안 옥수 리버젠,,9,2012,84,84.81,25.7,201705,2017,5,30,94500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19878,11200,436,옥수동,극동그린,,14,1997,114,114.32,34.6,201705,2017,5,30,77000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19879,11200,990,하왕십리동,한신무학,,10,1989,75,75.2,22.8,201705,2017,5,29,46000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19880,11200,990,하왕십리동,한신무학,,10,1989,62,62.41,18.9,201705,2017,5,31,43900,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19881,11200,990,하왕십리동,한신무학,,14,1989,75,75.2,22.8,201705,2017,5,27,47500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19882,11200,656-421,성수동1가,신장미,,2,1983,53,53.87,16.3,201705,2017,5,25,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19883,11200,400,성수동2가,강변현대,,15,1994,81,81.8,24.8,201705,2017,5,7,71000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19884,11200,428,옥수동,극동,,4,1986,68,68.58,20.8,201705,2017,5,25,53000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19885,11200,843,성수동2가,서울숲힐스테이트,,12,2009,117,117.13,35.5,201705,2017,5,25,112000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19886,11200,100,옥수동,옥수하이츠,,8,1998,114,114.78,34.8,201705,2017,5,21,104000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19887,11200,560,옥수동,옥수어울림,,6,2011,84,84.699,25.7,201705,2017,5,30,88000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19888,11200,990,하왕십리동,한신무학,,15,1989,94,94.46,28.6,201705,2017,5,19,51500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19889,11200,992,하왕십리동,무학현대,,3,1996,84,84.495,25.6,201705,2017,5,23,44000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19890,11200,800,금호동4가,대우,,11,2001,84,84.96,25.7,201705,2017,5,27,64500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19891,11200,800,금호동4가,대우,,8,2001,84,84.71,25.7,201705,2017,5,30,65000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19892,11200,1066,하왕십리동,텐즈힐(1단지),,1,2015,84,84.88,25.7,201705,2017,5,29,79300,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19893,11200,700,금호동3가,금호자이2차,,1,2012,84,84.9796,25.8,201705,2017,5,25,64000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19894,11200,843,성수동2가,서울숲힐스테이트,,26,2009,117,117.13,35.5,201705,2017,5,20,120000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19895,11200,843,성수동2가,서울숲힐스테이트,,14,2009,57,57.46,17.4,201705,2017,5,20,75000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19896,11200,834,성수동2가,현대I-PARK,,9,2003,84,84.98,25.8,201705,2017,5,26,69700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19897,11200,710,성수동1가,강변건영아파트,,7,2002,84,84.952,25.7,201705,2017,5,29,88000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19898,11200,710,성수동1가,강변건영아파트,,4,2002,84,84.952,25.7,201705,2017,5,28,80700,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19899,11200,1217,금호동2가,래미안하이리버,,12,2012,84,84.99,25.8,201705,2017,5,30,80000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19900,11200,1250,금호동4가,롯데,,15,2003,84,84.99,25.8,201705,2017,5,30,62800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19901,11200,710,성수동1가,강변건영아파트,,20,2002,84,84.941,25.7,201705,2017,5,27,88000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19902,11200,377,행당동,서울숲더샵,,6,2014,92,92.08,27.9,201705,2017,5,29,75500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19903,11200,1061,하왕십리동,왕십리풍림아이원,,11,2004,84,84.417,25.6,201705,2017,5,31,53750,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19904,11200,346,행당동,행당한진타운,,20,2000,114,114.62,34.7,201705,2017,5,17,70000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19905,11200,843,성수동2가,서울숲힐스테이트,,16,2009,143,143,43.3,201705,2017,5,22,141000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19906,11200,706,성수동1가,쌍용,,7,1997,84,84.78,25.7,201705,2017,5,31,66500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19907,11200,346,행당동,행당한진타운,,14,2000,59,59.96,18.2,201705,2017,5,26,51800,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19908,11200,347,행당동,대림e-편한세상,,8,2000,84,84.87,25.7,201705,2017,5,27,58500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19909,11200,347,행당동,대림e-편한세상,,11,2000,84,84.87,25.7,201705,2017,5,20,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19910,11200,561,옥수동,래미안 옥수 리버젠,,7,2012,134,134.13,40.6,201705,2017,5,27,140000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19911,11200,561,옥수동,래미안 옥수 리버젠,,15,2012,59,59.25,18.0,201705,2017,5,25,82000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19912,11200,1507,금호동4가,브라운스톤금호,,2,2007,84,84.838,25.7,201705,2017,5,24,66500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19913,11200,250,옥수동,옥수삼성,,12,1999,59,59.7,18.1,201705,2017,5,19,59500,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
19914,11200,250,옥수동,옥수삼성,,15,1999,59,59.7,18.1,201705,2017,5,15,57000,,,,,,,N,,,2025-09-06 22:39:06.923 +0900
